Nome Escola,IDHM,% jbd,% jeif
GIORDANO BRUNO COLEGIO,0.9245555555555556,0.002916868459322264,0.9970831315406777
DOM BOSCO COLEGIO,0.7406666666666667,0.18836671497272628,0.8116332850272737
PENHA DE FRANCA COLEGIO,0.7647179487179487,0.9107441614358511,0.08925583856414887
ESC PART ESCOLA PE PEQUENO DE ED INF,0.8404444444444444,0.14970422685448714,0.8502957731455129
ANNA TAVARES COLEGIO EIEPG,0.6678125,0.6273300883182199,0.3726699116817801
STANCE DUAL SCHOOL,0.7865333333333333N,0.33693277004950806,0.6630672299504919
REDE DECISAO UNIDADE SAUDE,0.8022272727272728,0.6911638720941038,0.3088361279058962
ESC PART BERGAMO ESCOLINHA,0.7865333333333333N,0.29872277988265417,0.7012772201173458
PAULO DE TARSO COLEGIO,0.8016,0.08774920680102616,0.9122507931989738
O RECREIO ALEGRE ESC INF,0.7838,0.09950013194699103,0.900499868053009
ST NICHOLAS ESCOLA ANGLO BRASILEIRA,0.9245555555555556,0.5489968113103981,0.4510031886896019
MARIA MONTESSORI COLEGIO,0.7381052631578948,0.9089078853112541,0.0910921146887459
CANDIDO PORTINARI INSTITUTO EDUCACIONAL,0.6355454545454545,0.7619161823132675,0.23808381768673248
EMEI CELIA RIBEIRO LANDIM PROFA,0.6355454545454545,0.7292106857812964,0.27078931421870356
LUIZA AMERICANO COLEGIO,0.7313061224489796,0.6720606455722091,0.3279393544277909
ESCOLA LUMIAR,0.9245555555555556,0.1763623878790389,0.8236376121209611
MARANATA DE ENSINO INSTITUTO,0.7996666666666666,0.7786052943023608,0.2213947056976392
CR P CONV CRIANCA ESPERANCA,0.6652340425531914,0.7159793791000992,0.28402062089990077
CR P CONV LAR NOSSA SENHORA DA CONSOLACAO,0.9056666666666667,0.18113601201738505,0.818863987982615
CEI INDIR ESPACO CRIANCA ELIAS ANTONIO ZOGBI,0.7916428571428572,0.05562490540967369,0.9443750945903263
ESC PART EVOLUCAO UNIDADE I,0.8593,0.2060798066852313,0.7939201933147687
ARTE DE CONHECER ESCOLA,0.6652340425531914,0.3699407379734022,0.6300592620265978
ESC PART CANTINHO DOS ANJOS EEI,0.75255,0.640465494608852,0.35953450539114795
ESC PART NINHO DE GENTE C R I,0.6934166666666667,0.9673907140783055,0.03260928592169454
PREMEDICO COLEGIO,0.884,0.5571843287530956,0.44281567124690435
COLEGIO SAO CAMILO,0.7521153846153846,0.7233679583784118,0.27663204162158817
23 DE OUTUBRO COLEGIO,0.7202738095238095,0.9531249772485044,0.046875022751495576
ALVARES DE AZEVEDO POLITEC,0.8719285714285715,0.3266506950085514,0.6733493049914486
CRUZEIRO DO SUL COLEGIO UNIDADE II,0.6934166666666667,0.26054077072965465,0.7394592292703454
FRANCISCO MATARAZZO ESCOLA SENAI,0.7932222222222223,0.9075193399183962,0.09248066008160383
THEOBALDO DE NIGRIS ESCOLA SENAI,0.8404444444444444,0.6350428168663999,0.36495718313360015
BRASILIA DE SAO PAULO COLEGIO,0.75255,0.7107208485343911,0.2892791514656089
ELITE COLEGIO DE EIFM,0.7916428571428572,0.5668167613416948,0.4331832386583052
CARLITOS ESCOLA UNIDADE I,0.8593,0.08851887946965997,0.91148112053034
OBJETIVO CENTRO INTERESCOLAR UNIDADE PAZ,0.8737777777777778,0.9154635013268907,0.0845364986731093
POLIEDRO COLEGIO,0.8719285714285715,0.8944856645513259,0.10551433544867406
BIT COMPANY CENTRO DE EDUCACAO PROFISSIONAL,0.8113181818181818,0.5591632926148861,0.44083670738511394
ATEG ESCOLA TECNICA,0.8404444444444444,0.6862625351492205,0.31373746485077947
GARE ESCOLA DE ARTES CRIATIVAS E DESIGN,0.8719285714285715,0.6833697673098462,0.3166302326901538
MONTESSORI SANTA TEREZINHA COLEGIO,0.7381052631578948,0.29882409854408143,0.7011759014559186
MONDRIAN COLEGIO,0.8719285714285715,0.7303174071394047,0.26968259286059526
RODRIGUES ALVES COLEGIO ESGES,0.8719285714285715,0.7399819877452394,0.2600180122547606
OBJETIVO COLEGIO I UNIDADE PINHEIROS,0.9245555555555556,0.6458832622020416,0.3541167377979584
LIMA GUIMARAES K COLEGIO,0.6845731707317073,0.1839446922717396,0.8160553077282604
CAMINHO ABERTO CENTRO DE EDUCACAO,0.8719285714285715,0.7558874470446747,0.2441125529553253
RECREARTE CEI ESCOLA E COLEGIO HENRI WALLON,0.8719285714285715,0.32327457411824634,0.6767254258817537
PANTERINHA INSTITUTO DE EDUCACAOCOLEGIO IPE,0.884,0.04197191601174732,0.9580280839882527
ALIADO COLEGIO UNIDADE JOAO PAULO II,0.7743658536585366,0.9946064789141059,0.005393521085894082
HIGH LINE SCHOOL,0.82375,0.7336522063559375,0.26634779364406247
PUERI DOMUS ESCOLA ITAIM UNIDADE II,0.9119565217391304,0.873506147820774,0.12649385217922604
PARAISO EXTERNATO EFM,0.8719285714285715,0.7931710013738196,0.20682899862618043
ETAPA COLEGIO DE EFM,0.8719285714285715,0.0923098960698937,0.9076901039301063
SAO JERONIMO COLEGIO,0.8737777777777778,0.8100423496503568,0.18995765034964318
NEOLATINO COLEGIO,0.7743658536585366,0.4195035189471524,0.5804964810528477
ESC PART NOSSA SENHORA AUXILIADORA INSTITUTO - UNID II,0.7521153846153846,0.913418241036782,0.08658175896321796
CHAPEL SCHOOL,0.8737777777777778,0.32528632085706943,0.6747136791429306
LUMEN VITAE COLEGIO,0.8719285714285715,0.763400245605386,0.236599754394614
PEIXINHO VERMELHO ESCOLA,0.9336666666666668,0.07451998718821462,0.9254800128117854
FIAP SCHOOL,0.8016,0.5212507564948964,0.4787492435051036
ANALISE COLEGIO UNIDADE I,0.7032727272727274,0.027836177188512057,0.9721638228114879
PENTAGONO COLEGIO UNIDADE MORUMBI,0.7473157894736842,0.15963427473704317,0.8403657252629568
ESCOLA HARMONIA,0.9293750000000001,0.5501324119819238,0.44986758801807625
DIVINA PROVIDENCIA EDUCANDARIO,0.7070833333333333,0.6739812239567634,0.3260187760432366
COLEGIO PALAVRA VIVA UNIDADE HORTO,0.7834210526315789,0.1469605323118124,0.8530394676881876
CENTRO EDUCACIONAL SANTA TEREZINHA,0.82375,0.766877993114226,0.233122006885774
GANI ESCOLA,0.6977058823529412,0.329526323079085,0.670473676920915
PROGRESSO COLEGIO EDUCACIONAL,0.7381052631578948,0.5180102557304744,0.48198974426952557
INACI COLEGIO INTEGRAL UNIDADE BRIGADEIRO,0.9293750000000001,0.5221522820360402,0.47784771796395975
PENTAGONO COLEGIO UNIDADE CAIUBI,0.8977,0.050357271567068033,0.949642728432932
ISAAC NEWTON ESCOLA,0.7137083333333334,0.3335734142118123,0.6664265857881877
BRASILEIRO COLEGIO,0.7768928571428572,0.6464844441604839,0.3535155558395161
CAMINHANDO COLEGIO,0.7996666666666666,0.14767771135914598,0.852322288640854
ESC PART GIRASSOL JARDIM ESCOLA,0.75255,0.07384664304238442,0.9261533569576156
ESC PART KOALA E E I,0.9293750000000001,0.299371365287455,0.700628634712545
GATO XADREZ COLEGIO,0.7838,0.1848342689235556,0.8151657310764444
SEMENTE ESCOLA COLEGIO BAYEUX,0.8113181818181818,0.997471757084705,0.002528242915294965
VERTICE COLEGIO UNIDADE II,0.8113181818181818,0.08777748567648258,0.9122225143235174
CHACARA SANTO ANTONIO DE EPSG COLEGIO UNIDADE,0.8737777777777778,0.20288531244470642,0.7971146875552936
CRISTOVAO COLOMBO COLEGIO,0.7473157894736842,0.6486996326386333,0.3513003673613667
COLEGIO PARALELO,0.8737777777777778,0.7852307523947268,0.21476924760527316
VITAL BRASIL COLEGIO,0.7865333333333333N,0.45099865980964116,0.5490013401903588
COLEGIO MATER DOMUS,0.8113181818181818,0.23955494390563792,0.7604450560943621
AUGUSTO DOMINGUES ALVES MAIA PROF COLEGIO,0.7070833333333333,0.17239169106090058,0.8276083089390994
BATISTA DA PENHA COLEGIO,0.7647179487179487,0.7249553952755495,0.27504460472445047
14 DE JULHO COLEGIO,0.7406666666666667,0.3560637616210569,0.6439362383789431
ESCOLA DA VILA UNIDADE MORUMBI,0.846625,0.17688664780451513,0.8231133521954849
CARLOS DRUMMOND DE ANDRADE COLEGIO,0.7838,0.7483810097931969,0.2516189902068031
LEMA COLEGIO,0.7177777777777777,0.2940497663868411,0.7059502336131589
TIO JUCA E E I,0.9119565217391304,0.7796691449412382,0.22033085505876182
AUGUSTO LARANJA COLEGIO UNIDADE I,0.9336666666666668,0.40265212480094525,0.5973478751990547
GRAPHEIN COLEGIO,0.8977,0.48831128049631567,0.5116887195036843
POLY MASTER COLEGIO,0.8737777777777778,0.7241424558461173,0.27585754415388275
ARGUMENTO COLEGIO,0.6940000000000001,0.5778344957884729,0.4221655042115271
ABADS ESCOLA DE EDUCACAO ESPECIAL,0.75025,0.1592091031607359,0.8407908968392641
ESCOLA DO CENTRO REABILITACAO DA AACD,0.8404444444444444,0.3893177772115034,0.6106822227884966
SEVERINO FABRIANI PARA CRIANCA SURDA ESCOLA ED ESPECIAL,0.6652340425531914,0.9648026366971204,0.03519736330287959
ROBERTO SIMONSEN ESCOLA SENAI,0.7932222222222223,0.9362957265089539,0.06370427349104613
MORVAN FIGUEIREDO ESCOLA SENAI,0.8404444444444444,0.6720631762769251,0.32793682372307487
FELICIO LANZARA ESCOLA SENAI,0.8404444444444444,0.4560709756041156,0.5439290243958844
HORACIO AUGUSTO SILVEIRA ESCOLA SENAI,0.7996666666666666,0.49460672040981135,0.5053932795901886
MARIANO FERRAZ ESCOLA SENAI,0.7177777777777777,0.4962577405211561,0.5037422594788439
OSCAR RODRIGUES ALVES ESCOLA SENAI,0.7521153846153846,0.25787849090255033,0.7421215090974497
ADRIANO JOSE MARCHINI ENGENHEIRO ESCOLA SENAI,0.6977058823529412,0.9842446820005164,0.015755317999483598
ORLANDO LAVIERO FERRAIUOLO ESCOLA SENAI,0.7838,0.9890338120265446,0.010966187973455388
ARY TORRES ESCOLA SENAI,0.8737777777777778,0.10987497464790529,0.8901250253520947
JOSE VICENTE DE AZEVEDO CONDE ESCOLA SENAI,0.7521153846153846,0.7937269033992991,0.20627309660070092
ZERRENNER FUNDACAO ESCOLA SENAI,0.8016,0.2808331851426058,0.7191668148573942
ESCOLA SENAI JORGE MAHFUZ,0.7411960784313726,0.7979974808806872,0.20200251911931277
AMA ASSOCIACAO DE AMIGOS DO AUTISTA,0.8016,0.16476158424370968,0.8352384157562903
CEI INDIR SONHO DE CRIANCA C E I,0.6977058823529412,0.990413729125303,0.00958627087469699
SENAC SANTANA,0.7916428571428572,0.4998015015969235,0.5001984984030765
SENAC VILA PRUDENTE,0.7622432432432432,0.2826660184905876,0.7173339815094124
SENAC LARGO TREZE,0.8737777777777778,0.3231338670558047,0.6768661329441953
SENAC LAPA FAUSTOLO,0.884,0.30798003008357044,0.6920199699164296
SENAC ITAQUERA,0.7070833333333333,0.4585581784029419,0.5414418215970581
SENAC PENHA,0.7647179487179487,0.3031652935705771,0.6968347064294229
BOM RETIRO COLEGIO,0.6977058823529412,0.8084660006951796,0.1915339993048204
VIP COLEGIO JARDIM TREMEMBE,0.82375,0.07355504876195418,0.9264449512380458
OSWALDO CRUZ ESCOLA TECNICA UNIDADE II,0.8593,0.3068266636874518,0.6931733363125482
VERA CRUZ ESCOLA UNIDDE III,0.7177777777777777,0.20404862908132537,0.7959513709186746
PASSO SEGURO COLEGIO,0.8404444444444444,0.1910896112353551,0.8089103887646449
CRUZ DE MALTA INSTITUTO DE EDUCACAO,0.8404444444444444,0.770183124846036,0.22981687515396398
PAN TERRA COLEGIO E PRE ESCOLA,0.7137083333333334,0.22511847170985066,0.7748815282901493
ENCONTRO - CENTRO INT DE DESENV INF LTDA,0.8977,0.873529851780702,0.12647014821929803
IDEAL SAO PAULO COLEGIO UNIDADE I E II,0.7586224489795919,0.12941215060620093,0.8705878493937991
ESCREVIVENDO COLEGIO,0.7313061224489796,0.37234271532145913,0.6276572846785409
T C A COLEGIO,0.6959318181818182,0.13466759780419968,0.8653324021958003
MODELO CRISTAO ESCOLA,0.884,0.33445937523103697,0.665540624768963
BRIDA COLEGIO,0.6877894736842105,0.5741608401459589,0.4258391598540411
PROJETO VIDA ESCOLA ENSINO FUNDAMENTAL,0.7738823529411765,0.14206328531190116,0.8579367146880988
COLEGIO CATAMARA VITA,0.9336666666666668,0.9094377497502382,0.09056225024976183
RUMO INICIAL COLEGIO,0.7521153846153846,0.44446414252991207,0.5555358574700879
WINNICOTT COLEGIO,0.9293750000000001,0.4414608997427633,0.5585391002572366
COLEGIO BATISTA BRASIL VILA MARIANA,0.8719285714285715,0.5587232325655839,0.44127676743441613
SAINT CLAIR COLEGIO,0.7061666666666667,0.7100483044989577,0.2899516955010423
ESC PART DOCE FOLIA E E R I,0.6977058823529412,0.2829108917838681,0.7170891082161319
FILHOS DO SOL ESCOLA DE ENSINO BASICO,0.8719285714285715,0.6907747813389744,0.3092252186610256
ESC PART PEQUENOS PENSADORES ESCOLA,0.8719285714285715,0.7493504474034419,0.2506495525965581
ESC PART COPO DE LEITE ESC DE EDUC E RECR,0.7473157894736842,0.9578632633981478,0.04213673660185224
ESC PART GREEN BOOK ESCOLA,0.8113181818181818,0.25269821356824496,0.747301786431755
JACAREZINHO E E I,0.8404444444444444,0.028080633738861716,0.9719193662611383
ESC PART PERALTINHAS,0.8404444444444444,0.9415093367466499,0.05849066325335006
ESC PART RISQUE E RABISQUE ESCOLA,0.7622432432432432,0.06452878193623779,0.9354712180637622
JARDIM SAO PAULO COLEGIO UNIDADE CANTAREIRA,0.82375,0.6579776037927515,0.3420223962072485
EEIBRINCAR DE AMARELINHA,0.7838,0.27680709623529565,0.7231929037647044
SAAB COLEGIO,0.7838,0.22664608117247464,0.7733539188275254
COLEGIO MELO ARAGAO,0.75255,0.9247719297878616,0.0752280702121384
CRIANDO E RINDO CCR OBJETIVO COLEGIO,0.75255,0.347242837926375,0.652757162073625
UNIAO PAULISTA COLEGIO,0.7647179487179487,0.010888964951278668,0.9891110350487213
VILA MATILDE COLEGIO,0.7768928571428572,0.7666956331997055,0.23330436680029454
COLEGIO LAURA FLORENCIO,0.6898333333333333,0.11437355212351186,0.8856264478764881
AMILTON DE OLIVEIRA TELLES INSTITUTO DE EDUCACAO UNIDADE II,0.6824848484848485,0.9830819814539106,0.01691801854608943
ESC PART DIMENSAO E E I,0.7177777777777777,0.2889673159611047,0.7110326840388953
ESC PART INTERMUNDI E E I,0.7738823529411765,0.6047743389576744,0.3952256610423256
MAGNO COLEGIO,0.8113181818181818,0.18654082742508316,0.8134591725749168
VITTA VIVACE COLEGIO,0.6652340425531914,0.30372003961952565,0.6962799603804743
SOLAR COLEGIO,0.7411960784313726,0.8812379634999021,0.11876203650009787
TEREZA GIL DE MOURA INSTITUTO EDUCACIONAL,0.6678125,0.6232602201064273,0.37673977989357266
LUX DEI COLEGIO,0.71225,0.29230491235747635,0.7076950876425236
DOM FELIPE COLEGIO,0.7070833333333333,0.7259891527992296,0.2740108472007704
ITAQUERA COLEGIO,0.7070833333333333,0.09282435592358074,0.9071756440764193
SAO GONCALO INSTITUTO DE EDUCACAO,0.7996666666666666,0.3098024746553494,0.6901975253446506
ESC PART PEQUENO GENIO REC INF,0.83005,0.2934712052427936,0.7065287947572064
ESC PART METODO CENTRO DE ORIENTACAO E RECR INF,0.846625,0.6272594931346173,0.37274050686538274
DI CAVALCANTI COLEGIO,0.6959318181818182,0.16849942467403356,0.8315005753259664
HABITAT PRE ESCOLA INFANTIL,0.7473157894736842,0.7418941952124279,0.25810580478757206
CENTRO DE RECREACAO BRINCANDO E APRENDENDO,0.8016,0.7837540218223529,0.21624597817764712
ESC PART VIA CONSILII,0.7521153846153846,0.9190549474760836,0.08094505252391637
REAL ESCOLA DE EDUCACAO INFANTIL E FUNDAMENTAL,0.7521153846153846,0.7148939036442599,0.28510609635574014
ESC PART JACARANDA BERCARIO E E I,0.8593,0.9694664140142802,0.030533585985719758
ESC PART ESPACO ABERTO EDUC INFANTIL,0.8719285714285715,0.9753267759798383,0.0246732240201617
ESC PART A DOCE VIDA EDUCACAO INFANTIL,0.8016,0.272995943112911,0.727004056887089
MENDES GARRIDO COLEGIO,0.7313061224489796,0.5966152254556162,0.4033847745443838
ESC PART CHICA BUM CENTRO DE RECR INF S C LTDA,0.7313061224489796,0.8422498514254098,0.15775014857459024
NOVO TEMPO COLEGIO,0.7738823529411765,0.30749019040852565,0.6925098095914743
COLEGIO SILVIO GONZALEZ UNIDADE I,0.7406666666666667,0.35220859827742224,0.6477914017225778
COLEGIO NOVO TEMPO,0.7622432432432432,0.30977357942962414,0.6902264205703759
COLEGIO FUNDAMENTAL MARIA CONCEICAO IMACULADA EIRELI,0.6652340425531914,0.624082136741126,0.375917863258874
MANIA DE APRENDER COLEGIO,0.6355454545454545,0.8339108166558381,0.1660891833441619
AMORIM COLEGIO,0.6940000000000001,0.7716544569105553,0.22834554308944466
BAMBINOS ESCOLA,0.75255,0.6019178110130295,0.39808218898697045
ESC PART SAINT EXUPERY E E I,0.75255,0.1947850162006457,0.8052149837993543
ESC PART MESTRE DE PRIMEIRAS LETRAS NUCL EDUC,0.8404444444444444,0.981321204367131,0.018678795632869005
FLORESTA AZUL COLEGIO,0.7916428571428572,0.2506089494665471,0.7493910505334529
ESC PART CASA DA VOVO,0.9245555555555556,0.470327609747924,0.529672390252076
ESPERANTO COLEGIO,0.7838,0.2237315511084581,0.7762684488915419
ACTIVE COLEGIO,0.6355454545454545,0.5510928382967251,0.44890716170327494
GABRIELA MISTRAL COLEGIO,0.6959318181818182,0.8147746091780124,0.18522539082198763
ADVENTISTA COLEGIO DE INTERLAGOS,0.6845731707317073,0.06748128574080714,0.9325187142591929
SAO GUILHERME COLEGIO,0.6845731707317073,0.6376137883307841,0.3623862116692159
ISAAC NEWTON ESCOLA UNIDADE II,0.7768928571428572,0.7791402071196533,0.22085979288034674
OSCAR CASTELLO BRANCO PROFESSOR ESCOLA,0.7865333333333333N,0.689593174193195,0.310406825806805
DIASPORA COLEGIO,0.8016,0.14680686517890262,0.8531931348210974
ESC PART ARTE DO SABER E E I,0.7834210526315789,0.40540558797771487,0.5945944120222851
NOVO MILLENNIUM COLEGIO,0.6687931034482758,0.7821698870265708,0.21783011297342925
ESC PART MEU CASTELINHO II - E S P,0.9245555555555556,0.43486310135026174,0.5651368986497383
ESC PART RECANTO INFANTIL,0.9293750000000001,0.6341027485943734,0.36589725140562657
PIPOQUINHA BERC E ESCOLA,0.9293750000000001,0.48216529201259095,0.517834707987409
KYOIKU COLEGIO,0.7411960784313726,0.08813648597893098,0.911863514021069
ESC PART ESCOLA SOLEIL DE ED INF,0.7473157894736842,0.43671866819836047,0.5632813318016395
COLEGIO CANTINHO DA ALEGRIA PROJETO AMPLITUDE,0.6898333333333333,0.9062668880334654,0.09373311196653455
LAZI COLEGIO,0.7743658536585366,0.9935276670709935,0.006472332929006508
ESC PART NOSSO CANTINHO NUCL DE RECR INF,0.8719285714285715,0.10622935990914704,0.8937706400908529
CAPITULO I ESCOLA,0.8719285714285715,0.682271938442645,0.317728061557355
PADIAL COLEGIO,0.7644782608695652,0.5910939709176027,0.40890602908239726
MARTINS PENNA COLEGIO,0.7647179487179487,0.19026824026721934,0.8097317597327807
PERDINELLI COLEGIO,0.6877894736842105,0.16881495527165757,0.8311850447283424
CAMPO BELOBEM QUERER COLEGIO UNIDADE I,0.8113181818181818,0.28305998871896876,0.7169400112810312
ESC PART CATAVENTO BERC E RECR INF,0.8977,0.2718859354690504,0.7281140645309496
CARVALHO MONTEIRO CENTRO EDUCACIONAL,0.7738823529411765,0.9852971081417385,0.014702891858261458
PLENITUDE COLEGIO,0.7259758064516129,0.7540282981032048,0.24597170189679518
ARTE MANHA ESCOLA,0.7521153846153846,0.11259915926870591,0.8874008407312941
ESC PART ESTRIPO - LIPO N R I,0.7521153846153846,0.8715984721200364,0.12840152787996362
ESC PART CHUVA DE ESTRELINHAS ESC DE RECR INF,0.7865333333333333N,0.7078200930545318,0.29217990694546825
ESC PART MINI POLEGAR E E I,0.7381052631578948,0.5126700523724874,0.4873299476275126
ESC PART MARGARIDA JARDIM DE INFANCIA,0.8737777777777778,0.051901708108721634,0.9480982918912784
CHACARA ITATIAIA CENTRO EDUCACIONAL,0.7381052631578948,0.5489078083100827,0.4510921916899173
ESC PART HELENA DE CASTRO INST DE EDUC INF,0.7916428571428572,0.931303496973047,0.06869650302695296
PEDACINHO DO CEU COLEGIO,0.7916428571428572,0.5970136972894969,0.40298630271050306
LOBATINHO,0.7916428571428572,0.08350126141472014,0.9164987385852799
SANTA RITA ESCOLA,0.75025,0.4078010591917506,0.5921989408082494
EDUQUE NOVA ESCOLA,0.8022272727272728,0.3605806021132508,0.6394193978867492
ESC PART TAGARELINHA E E I,0.7865333333333333N,0.931366923215476,0.06863307678452402
CEI INDIR RAPHAELA CAPELLANO DIAS,0.7996666666666666,0.0383319062938704,0.9616680937061296
CR P CONV BETTY LAFER,0.6977058823529412,0.17025728038226018,0.8297427196177398
CR P CONV CASA DOM GASTAO,0.6977058823529412,0.5081155108154127,0.49188448918458727
CR P CONV SAO VITO,0.7932222222222223,0.4138955287718754,0.5861044712281246
CR P CONV JESUS MENINO,0.9293750000000001,0.912309450255634,0.08769054974436596
CR P CONV FILHOS DO REI,0.8977,0.2969774794064316,0.7030225205935684
CR P CONV MMDC,0.8977,0.8434251487408944,0.15657485125910564
CEI INDIR CORACAO DE MARIA,0.8593,0.81329847626546,0.18670152373453996
CR P CONV NOSSA SENHORA DA SALETTE,0.7834210526315789,0.4179218242905317,0.5820781757094683
CR P CONV ESPACO DA CRIANCA EMILIE DE VILLENEUVE,0.7395,0.2550012016215377,0.7449987983784623
CR P CONV NOSSA SENHORA DOS POBRES,0.846625,0.05888190744262034,0.9411180925573797
CEI INDIR SANTA TEREZA DE JESUS,0.9119565217391304,0.4238168539945666,0.5761831460054334
ASSUNCAO DE NOSSA SENHORA CRECHE,0.9293750000000001,0.953356689514595,0.04664331048540504
CR P CONV CASA DA PEQUENA IVETE,0.9175,0.6203793457749581,0.3796206542250419
CR P CONV IZABEL MENDES DE CASTRO R I,0.9245555555555556,0.5811835852676761,0.4188164147323239
CR P CONV LAR PAULO DE TARSO,0.734,0.07675397154148889,0.9232460284585111
CR P CONV SAO JUDAS TADEU,0.8022272727272728,0.5044464011697716,0.4955535988302284
CEI INDIR BELA VISTA,0.7865333333333333N,0.37272770971104324,0.6272722902889567
CR P CONV BRAZILIA LACERDA DE ARRUDA BOTELHO,0.7865333333333333N,0.9765586460081325,0.02344135399186753
CEI INDIR FERNANDA,0.7865333333333333N,0.5047347941256028,0.49526520587439715
CR P CONV SAO FRANCISCO DE ASSIS,0.7865333333333333N,0.05964814517804474,0.9403518548219553
CR P CONV MARANATA IRMAOS NATALI,0.7865333333333333N,0.06662510945481825,0.9333748905451817
CEI INDIR RUY AMARAL MELLO CON,0.8016,0.750120008081482,0.24987999191851795
CR P CONV CATARINA LABOURE,0.7521153846153846,0.7242018217917549,0.27579817820824515
CR P CONV JOEL CORREA DE AVILA LAR ASSIST A CRIANCA,0.7521153846153846,0.8120248769518752,0.1879751230481248
CR P CONV LIBERDADE,0.8025833333333333,0.510514070915372,0.48948592908462796
CR P CONV MARIA THEREZA DE MELLO MORORO,0.8404444444444444,0.6858313706629944,0.3141686293370056
CR P CONV MAE DA DIVINA PROVIDENCIA,0.8404444444444444,0.4326602913042782,0.5673397086957218
CR P CONV DIVINA PROVIDENCIA,0.8404444444444444,0.8787902688895339,0.12120973111046607
CEI INDIR BENJAMIN ANTONIO SALLES ARCURI,0.8719285714285715,0.35063223682934697,0.649367763170653
CR P CONV JOAO PAULO II,0.8719285714285715,0.013577239253138917,0.9864227607468611
CR P CONV JULIO CESAR DE AGUIAR,0.7622432432432432,0.893083261648195,0.10691673835180504
CR P CONV DIVINO AMOR LAR DAS CRIANCAS,0.7622432432432432,0.30668872728907115,0.6933112727109288
CR P CONV IZABEL CANORI MORA BEM AVENTURADA,0.6687931034482758,0.7806113391760655,0.2193886608239345
CEI INDIR MARIA LUIZA AMERICANO,0.7313061224489796,0.7216961347783211,0.27830386522167894
CR P CONV SANTA MARCELINA CENTRO INFANTIL CRECHE,0.7070833333333333,0.3931640581568612,0.6068359418431388
CR P CONV DIVINEIA,0.6959318181818182,0.13696740953253816,0.8630325904674618
CR P CONV TERESA DE CALCUTA ME,0.7768928571428572,0.08751959283950207,0.9124804071604979
CR P CONV SAO FRANCISCO DE ASSIS,0.7932222222222223,0.12182511025548315,0.8781748897445169
CEI INDIR NOSSA SENHORA SAGRADO CORACAO,0.75255,0.4220452594800063,0.5779547405199936
CR P CONV REGINA ANGELORUM LAR INF,0.75025,0.047646206301926064,0.9523537936980739
CR P CONV LEAO XIII,0.7743658536585366,0.7342687194060875,0.2657312805939125
CR P CONV MARIA DA GLORIA BAUMGART,0.75025,0.9671807345385691,0.03281926546143088
CEI INDIR VILA GUSTAVO,0.6898333333333333,0.38340120185184307,0.6165987981481569
CEI INDIR MENINO JESUS,0.7644782608695652,0.8976901999740793,0.10230980002592072
CR P CONV MARIA DULCE,0.7738823529411765,0.4551639620297898,0.5448360379702102
CR P CONV CATARINA KENTENICH CENTRO EDUCACIONAL CRECHE,0.6877894736842105,0.7530652867192028,0.2469347132807972
CR P CONV LAR BIBI MONTEIRO,0.82375,0.11379469592367364,0.8862053040763264
CR P CONV SANTA TEREZINHA,0.82375,0.9654404231957866,0.0345595768042134
CR P CONV ANDRE REGO DOS SANTOS,0.6898333333333333,0.907479286440942,0.092520713559058
CR P CONV ANA CLAUDINA DE CARVALHO FERRAZ DE CAMARGO,0.7473157894736842,0.7482667811701513,0.25173321882984867
CR P CONV MAMAE,0.8737777777777778,0.9423211048423659,0.057678895157634136
CEI INDIR JARDIM LEBLON,0.6845731707317073,0.5762041445823949,0.4237958554176051
CR P CONV SAO NORBERTO,0.65409375,0.5383166306359097,0.46168336936409027
FORMOSA COLEGIO,0.75255,0.3815552232398647,0.6184447767601353
SENA DE MIRANDA COLEGIO UNIDADE II,0.6940000000000001,0.1476372354064711,0.8523627645935289
META LUX COLEGIO,0.8025833333333333,0.16903766434581555,0.8309623356541844
NOVA EPOCA COLEGIO,0.7406666666666667,0.23982474467947246,0.7601752553205275
LUCKESI COLEGIO,0.6652340425531914,0.5889925404575544,0.41100745954244555
APRISCO COLEGIO,0.6757011494252874,0.5405662035762065,0.45943379642379345
MORALES LOPES COLEGIO,0.6877894736842105,0.0011213757499518584,0.9988786242500481
UNIMOR COLEGIO,0.7738823529411765,0.7330405444083063,0.26695945559169365
CORREA JACOB COLEGIO,0.7070833333333333,0.8961212984421972,0.10387870155780277
INTEGRAR COLEGIO,0.7838,0.8944668872974081,0.10553311270259191
COLEGIO SELI EDUCACAO E INCLUSAO,0.7838,0.1058054895473014,0.8941945104526986
ESCOLA FUTURA,0.7521153846153846,0.31877452138078644,0.6812254786192136
ASSOCIACAO EDUCACIONAL PARA MULTIPLA DEFICIENCIA AHIMSA,0.8719285714285715,0.9568063041335594,0.04319369586644062
MARILSA GARBOSSA FRANCISCO PROFESSORA,0.7259758064516129,0.11765101583893489,0.8823489841610651
BRASIL COLEGIO,0.6877894736842105,0.384149306374557,0.615850693625443
ARCOBALENO COLEGIO,0.7381052631578948,0.5667113481018747,0.43328865189812527
INSTITUTO NACIONAL DE EDUCACAO CONTINUADA INAEC,0.8025833333333333,0.4744777447661598,0.5255222552338402
VIRTUS COLEGIO,0.65409375,0.052062207959413076,0.9479377920405869
PUZZLE EDUCACAO INFANTIL BILINGUE,0.8113181818181818,0.7934777690912672,0.20652223090873278
CR P CONV CASA DE ISABEL C E I,0.6652340425531914,0.7794350933414634,0.22056490665853656
